theta phi time lbol MU MB MV MR MI MJ
0.766666724823 5.7596 22.0 2.980748524e+42 -17.4427574783 -17.2251702252 -17.6869524635 -17.7809536877 -18.0708649653 -17.7260871306
0.766666724823 5.969 22.0 2.800990646e+42 -17.3651615661 -17.1435436645 -17.6310412131 -17.7128187068 -18.0216020856 -17.6825797244
0.766666724823 6.1785 22.0 2.569876689e+42 -17.2371463154 -17.0143330258 -17.5658868613 -17.6417553254 -17.930104801 -17.625575275
0.699999950133 0.1047 22.0 2.275860397e+42 -17.0769721663 -16.8513259189 -17.4401303454 -17.5187139111 -17.8205994144 -17.5117630183
0.699999950133 0.3142 22.0 1.868868803e+42 -16.7073848962 -16.5824628227 -17.2630946356 -17.3639163618 -17.6563767732 -17.3851270219
0.699999950133 0.5236 22.0 1.543332941e+42 -16.2951326623 -16.2902207417 -17.0896068175 -17.2119347935 -17.5390532435 -17.2722740438
0.699999950133 0.733 22.0 1.320801986e+42 -15.8374802953 -16.023679045 -16.97246737 -17.1039580222 -17.4430153867 -17.1722383282
0.699999950133 0.9425 22.0 1.292015784e+42 -15.7485887778 -15.9766708563 -16.9656084425 -17.0873730607 -17.4171104651 -17.1923542622
0.699999950133 1.1519 22.0 1.407076074e+42 -15.8809793828 -16.0718801217 -17.0624294577 -17.193989022 -17.5183417318 -17.2427381173
0.699999950133 1.3614 22.0 1.607035308e+42 -16.1562121175 -16.2903195769 -17.2050652766 -17.3080486546 -17.6325488737 -17.3020941904
0.699999950133 1.5708 22.0 1.916719536e+42 -16.5045383576 -16.5748048307 -17.3681813103 -17.452027599 -17.7802865708 -17.4434282534
0.699999950133 1.7802 22.0 2.234907799e+42 -16.827693637 -16.8068053576 -17.5143286825 -17.5852039779 -17.9169485496 -17.5147168246
0.699999950133 1.9897 22.0 2.571677129e+42 -17.0908550039 -17.0092492084 -17.6442528122 -17.7057770889 -18.0133060566 -17.6473098481
0.699999950133 2.1991 22.0 2.834188486e+42 -17.2661204107 -17.1531467813 -17.7283588188 -17.7853574749 -18.1134912982 -17.6990739202
0.699999950133 2.4086 22.0 3.025322131e+42 -17.3989136511 -17.2573209128 -17.7726149275 -17.8373771844 -18.1439644253 -17.75198666
0.699999950133 2.618 22.0 3.148287929e+42 -17.4593654141 -17.297643388 -17.7972871269 -17.8809645366 -18.1742138741 -17.8065450947
0.699999950133 2.8274 22.0 3.1487343e+42 -17.4629956111 -17.3202448119 -17.7900869131 -17.8610015541 -18.1656058053 -17.801702165
0.699999950133 3.0369 22.0 3.060733402e+42 -17.4340883029 -17.2870329381 -17.7451770802 -17.8290440086 -18.125916861 -17.7819287494
0.699999950133 3.2463 22.0 2.930324429e+42 -17.3768857999 -17.2380049086 -17.6962469282 -17.7872344643 -18.0792779594 -17.7373973541
0.699999950133 3.4557 22.0 2.708249815e+42 -17.2514867 -17.1685759373 -17.5953196547 -17.6995896541 -17.9967001807 -17.6797089199
0.699999950133 3.6652 22.0 2.489971599e+42 -17.1221181802 -17.058175898 -17.505292049 -17.6323218787 -17.8992440208 -17.5981553464
0.699999950133 3.8746 22.0 2.298797034e+42 -17.0186332317 -16.9653521248 -17.4067948425 -17.549106124 -17.8509254189 -17.5566880393
0.699999950133 4.0841 22.0 2.205227288e+42 -16.9218489905 -16.9100013923 -17.3643919861 -17.5268472736 -17.8149486244 -17.5096431447
0.699999950133 4.2935 22.0 2.252421013e+42 -16.9471461054 -16.9155587273 -17.4008677087 -17.5318046418 -17.8265170216 -17.5643454681
0.699999950133 4.5029 22.0 2.423612231e+42 -17.0494020647 -17.0154042602 -17.4695651967 -17.5989875585 -17.8784661723 -17.6323897848
0.699999950133 4.7124 22.0 2.677413985e+42 -17.2284178511 -17.135440568 -17.5766230584 -17.6850248668 -17.9610568877 -17.6916586205
0.699999950133 4.9218 22.0 2.874074457e+42 -17.3625387994 -17.2233068073 -17.6316817175 -17.7406918094 -18.0173582714 -17.7320437004
0.699999950133 5.1313 22.0 3.044807194e+42 -17.4697847909 -17.2815189553 -17.697307498 -17.7766734508 -18.0493991103 -17.7531629667
0.699999950133 5.3407 22.0 3.1551543e+42 -17.5296516309 -17.3160781236 -17.7252901213 -17.8093106449 -18.0987697148 -17.788192849
0.699999950133 5.5501 22.0 3.159368047e+42 -17.5575231995 -17.3049454972 -17.7242667608 -17.806407444 -18.0931336723 -17.7874399125
0.699999950133 5.7596 22.0 3.074162972e+42 -17.5369985047 -17.2604368781 -17.7017440642 -17.7761456885 -18.0772454103 -17.7420666618
0.699999950133 5.969 22.0 2.892357777e+42 -17.4521232689 -17.1799257818 -17.6510675302 -17.7240960938 -18.019570283 -17.6932517757
0.699999950133 6.1785 22.0 2.635620765e+42 -17.3129531048 -17.0537059531 -17.5592592101 -17.6451978099 -17.9406117569 -17.6248886103
0.633332249563 0.1047 22.0 2.275875513e+42 -17.0972633373 -16.8666823829 -17.4185730881 -17.4924666555 -17.8038774757 -17.488625321
0.633332249563 0.3142 22.0 1.847386842e+42 -16.7236886976 -16.5930007221 -17.219569173 -17.3269283536 -17.650711661 -17.3365958296
0.633332249563 0.5236 22.0 1.448037647e+42 -16.2153597525 -16.2039384322 -17.0294441302 -17.1539971176 -17.477843428 -17.1900308751
0.633332249563 0.733 22.0 1.19382397e+42 -15.6457294392 -15.8693086421 -16.8662823099 -17.0164023474 -17.3504009705 -17.0868645105
0.633332249563 0.9425 22.0 1.168714878e+42 -15.4531739691 -15.7984183158 -16.8704585793 -17.0118502284 -17.3586455941 -17.1047483832
0.633332249563 1.1519 22.0 1.283193899e+42 -15.6852746838 -15.9757240548 -16.9839168228 -17.0883626914 -17.4220943336 -17.1534143523
0.633332249563 1.3614 22.0 1.532719796e+42 -16.0540691721 -16.2328368363 -17.1673959717 -17.254883016 -17.5798862492 -17.2934451313
0.633332249563 1.5708 22.0 1.879361572e+42 -16.5020540656 -16.5497382075 -17.3576362447 -17.4244267882 -17.7561274781 -17.4255282671
0.633332249563 1.7802 22.0 2.247919698e+42 -16.8676497499 -16.8024669011 -17.5312128964 -17.5893427029 -17.9046281036 -17.5459790367
0.633332249563 1.9897 22.0 2.619799216e+42 -17.1148428105 -17.0325311972 -17.6639164037 -17.7197787926 -18.0264841598 -17.6483594095
0.633332249563 2.1991 22.0 2.932295033e+42 -17.3376368153 -17.1996098301 -17.7604105035 -17.8079577406 -18.1213891849 -17.7327153686
0.633332249563 2.4086 22.0 3.131074911e+42 -17.4638150106 -17.2919356451 -17.8074809435 -17.8684355501 -18.1742912867 -17.7769884426
0.633332249563 2.618 22.0 3.256112013e+42 -17.5342622158 -17.3576442186 -17.8338914351 -17.8892675907 -18.1907133006 -17.8178872182
0.633332249563 2.8274 22.0 3.247887312e+42 -17.5402406724 -17.3578628684 -17.8120698769 -17.8811408568 -18.1787826688 -17.819545742
0.633332249563 3.0369 22.0 3.151742521e+42 -17.4928704521 -17.3350758491 -17.7690011454 -17.8481922049 -18.150516593 -17.8037048233
0.633332249563 3.2463 22.0 2.96200669e+42 -17.4202698388 -17.2771719228 -17.6931955484 -17.7831381156 -18.0626862675 -17.7176699449
0.633332249563 3.4557 22.0 2.712439559e+42 -17.2908698475 -17.1724227057 -17.6039867933 -17.6950641754 -17.9654075951 -17.6556143686
0.633332249563 3.6652 22.0 2.454111865e+42 -17.1462582757 -17.0490326774 -17.487118698 -17.5939007996 -17.878810784 -17.5777959358
0.633332249563 3.8746 22.0 2.23009382e+42 -16.9887068069 -16.9377460336 -17.3736891427 -17.5160479209 -17.8099112344 -17.4990952748
0.633332249563 4.0841 22.0 2.100416667e+42 -16.8595969812 -16.860868989 -17.3343356604 -17.4599317882 -17.7535465394 -17.4600599465
0.633332249563 4.2935 22.0 2.159802533e+42 -16.8923389531 -16.8812870911 -17.341434312 -17.483571913 -17.7747952514 -17.523479956
0.633332249563 4.5029 22.0 2.354358638e+42 -17.0358807876 -16.9855684021 -17.4329824539 -17.5606913571 -17.8360511386 -17.5860292205
0.633332249563 4.7124 22.0 2.660196499e+42 -17.2264010266 -17.1278510624 -17.555838141 -17.6645021707 -17.9465898663 -17.6609012366
0.633332249563 4.9218 22.0 2.911611805e+42 -17.3968515944 -17.2319060321 -17.633247523 -17.7382706522 -18.0133793019 -17.7473908903
0.633332249563 5.1313 22.0 3.120457867e+42 -17.5165445639 -17.3074640647 -17.7150228307 -17.7913861391 -18.0814136398 -17.7701316132
0.633332249563 5.3407 22.0 3.236255945e+42 -17.5727892236 -17.3430881712 -17.7452679628 -17.8239923718 -18.0928819034 -17.790339683
0.633332249563 5.5501 22.0 3.250641838e+42 -17.598928523 -17.340928845 -17.7426394403 -17.8180778889 -18.1083439757 -17.8017051179
0.633332249563 5.7596 22.0 3.17662292e+42 -17.5859931998 -17.29829887 -17.7343003589 -17.7923320451 -18.0934155789 -17.7464089207
0.633332249563 5.969 22.0 2.978832202e+42 -17.4986967611 -17.20879893 -17.6692950767 -17.7329443425 -18.0368740053 -17.6908408809
0.633332249563 6.1785 22.0 2.694947121e+42 -17.3713507248 -17.0785376351 -17.5720044875 -17.6384897356 -17.9381173887 -17.6196748042
0.566666553908 0.1047 22.0 2.295793264e+42 -17.1469683444 -16.8627927904 -17.4131615059 -17.4929339755 -17.806901671 -17.451086232
0.566666553908 0.3142 22.0 1.815787563e+42 -16.7417137664 -16.542362839 -17.2138157618 -17.297640925 -17.6195200706 -17.3092765726
0.566666553908 0.5236 22.0 1.366723769e+42 -16.1597946438 -16.130544548 -16.9489800888 -17.0820274622 -17.4065662224 -17.141709595
0.566666553908 0.733 22.0 1.085676775e+42 -15.4308229789 -15.7108005845 -16.7748721335 -16.9264092343 -17.2385678355 -17.0533323223
0.566666553908 0.9425 22.0 1.043501503e+42 -15.2091704725 -15.62903705 -16.7637811525 -16.9070373961 -17.2292056588 -16.9875847867
0.566666553908 1.1519 22.0 1.196019119e+42 -15.536063751 -15.8453583131 -16.9051358946 -17.0352532642 -17.3685217357 -17.0944727682
0.566666553908 1.3614 22.0 1.467421179e+42 -15.9996815426 -16.1897035733 -17.1056752347 -17.2157651865 -17.5597531837 -17.2153998295
0.566666553908 1.5708 22.0 1.84357388e+42 -16.4938212497 -16.529498698 -17.3386999449 -17.4149432914 -17.7350462115 -17.3663367042
0.566666553908 1.7802 22.0 2.259312516e+42 -16.8864055653 -16.8367995064 -17.5136772757 -17.5825672469 -17.8887900876 -17.5364917631
0.566666553908 1.9897 22.0 2.65474323e+42 -17.1778869327 -17.0643876264 -17.6703610607 -17.7183130346 -18.035698642 -17.6342964365
0.566666553908 2.1991 22.0 3.002428389e+42 -17.4043863394 -17.2374681627 -17.7770181286 -17.8256936434 -18.135902695 -17.7364855481
0.566666553908 2.4086 22.0 3.237421857e+42 -17.5178927713 -17.3434483456 -17.8356371053 -17.8855014509 -18.2132990482 -17.788825634
0.566666553908 2.618 22.0 3.342762835e+42 -17.5922888136 -17.3912475902 -17.8559140841 -17.9058875264 -18.2056795071 -17.8475727479
0.566666553908 2.8274 22.0 3.342800216e+42 -17.596823442 -17.4102718798 -17.8329716705 -17.9007921089 -18.1994263269 -17.8150390447
0.566666553908 3.0369 22.0 3.218891789e+42 -17.5454338846 -17.3669785363 -17.7913139578 -17.8643948944 -18.1529999389 -17.7806764822
0.566666553908 3.2463 22.0 3.004012698e+42 -17.4595664664 -17.2874521579 -17.7030347758 -17.7932730517 -18.0692628564 -17.7217456311
0.566666553908 3.4557 22.0 2.725532949e+42 -17.3240189451 -17.1824038748 -17.6011041136 -17.690854484 -17.9672478993 -17.6363117986
0.566666553908 3.6652 22.0 2.403976797e+42 -17.1251743043 -17.0328619262 -17.456956993 -17.5635411825 -17.8556033344 -17.55969048
0.566666553908 3.8746 22.0 2.1520723e+42 -16.9718981307 -16.9011430427 -17.3354149629 -17.4585898694 -17.7520692557 -17.4609882182
0.566666553908 4.0841 22.0 2.020054708e+42 -16.8449284362 -16.8103860513 -17.2882319845 -17.4044005577 -17.6788327119 -17.4057376695
0.566666553908 4.2935 22.0 2.060921604e+42 -16.8705612459 -16.8345031941 -17.2919084932 -17.4248609741 -17.7120310093 -17.4264932791
0.566666553908 4.5029 22.0 2.286346797e+42 -17.0217325171 -16.9569657218 -17.4036649135 -17.5144036543 -17.8031789441 -17.5092631466
0.566666553908 4.7124 22.0 2.633886531e+42 -17.2613324077 -17.1040796 -17.5419974693 -17.6355238828 -17.9168220044 -17.6470544546
0.566666553908 4.9218 22.0 2.941794065e+42 -17.4320104629 -17.2459954634 -17.6391570632 -17.7381285512 -18.0088028614 -17.7083119334
0.566666553908 5.1313 22.0 3.167811439e+42 -17.5596331974 -17.3259342814 -17.7106739602 -17.7846212442 -18.0688613323 -17.784547318
0.566666553908 5.3407 22.0 3.2991155e+42 -17.6334580851 -17.3617715044 -17.7517640137 -17.8277928037 -18.0952603094 -17.7780498594
0.566666553908 5.5501 22.0 3.342480906e+42 -17.6645432751 -17.3605603924 -17.7713320644 -17.8346339346 -18.1248969118 -17.7856951564
0.566666553908 5.7596 22.0 3.259366206e+42 -17.6562771015 -17.3188174117 -17.7408061234 -17.8039237911 -18.1053546343 -17.755806117
0.566666553908 5.969 22.0 3.040094492e+42 -17.5663348035 -17.2388016315 -17.6690280709 -17.7331503903 -18.0336399071 -17.6832752505
0.566666553908 6.1785 22.0 2.731152098e+42 -17.4182478192 -17.0907296389 -17.5750008224 -17.6307902169 -17.9328265964 -17.6030182613
0.4999984885 0.1047 22.0 2.312666709e+42 -17.1847606113 -16.8769240379 -17.4121810584 -17.4709504518 -17.7618702996 -17.4356906653
0.4999984885 0.3142 22.0 1.786392964e+42 -16.7748486423 -16.5251186486 -17.170783043 -17.2501721292 -17.5413641447 -17.2892375243
0.4999984885 0.5236 22.0 1.314272582e+42 -16.12168603 -16.0712016361 -16.9101556282 -17.0169255215 -17.3181652503 -17.1228210431
0.4999984885 0.733 22.0 9.81663561e+41 -15.2629781395 -15.5653731812 -16.6772489594 -16.816701143 -17.1426136999 -16.9506845901
0.4999984885 0.9425 22.0 9.43659516e+41 -15.0254594103 -15.457997604 -16.6584288932 -16.8114236777 -17.1451000699 -16.9271674015
0.4999984885 1.1519 22.0 1.110911192e+42 -15.3665277607 -15.7340251022 -16.8362502687 -16.9593328376 -17.3020022446 -17.037079486
0.4999984885 1.3614 22.0 1.412221764e+42 -15.956187956 -16.1245493091 -17.0745587317 -17.1694963227 -17.5028838206 -17.1921069219
0.4999984885 1.5708 22.0 1.825060114e+42 -16.5270191873 -16.5321767518 -17.3216269363 -17.388383321 -17.7390825507 -17.3412473654
0.4999984885 1.7802 22.0 2.280270488e+42 -16.9165561203 -16.8512735264 -17.5285003959 -17.5884133973 -17.9179348869 -17.5049703117
0.4999984885 1.9897 22.0 2.696133281e+42 -17.2365628579 -17.0931023026 -17.6842105264 -17.7190091143 -18.0544829823 -17.6364732298
0.4999984885 2.1991 22.0 3.064253338e+42 -17.443576476 -17.2615740265 -17.8000442148 -17.8405596712 -18.1665617382 -17.7188584976
0.4999984885 2.4086 22.0 3.30253603e+42 -17.5673692054 -17.3719807225 -17.8557848338 -17.9002047053 -18.2179730813 -17.797006529
0.4999984885 2.618 22.0 3.443191002e+42 -17.634683801 -17.439904189 -17.8805127678 -17.9325954177 -18.2366456311 -17.8295331861
0.4999984885 2.8274 22.0 3.437043202e+42 -17.6501439823 -17.4500366422 -17.8671581853 -17.9306802077 -18.2220225876 -17.8317266402
0.4999984885 3.0369 22.0 3.278464486e+42 -17.6019935176 -17.4057376422 -17.8016282635 -17.864254146 -18.1721725853 -17.7747027278
0.4999984885 3.2463 22.0 3.032669151e+42 -17.5022723679 -17.3057403221 -17.7095352321 -17.7844489302 -18.0593149528 -17.7260717446
0.4999984885 3.4557 22.0 2.726344548e+42 -17.3313953133 -17.1984822638 -17.6002934955 -17.6822274708 -17.9453055199 -17.6406095139
0.4999984885 3.6652 22.0 2.381995689e+42 -17.1355550945 -17.0310780457 -17.4452658459 -17.5458691346 -17.8184785927 -17.5278413805
0.4999984885 3.8746 22.0 2.058545368e+42 -16.9416651695 -16.8635766683 -17.2912059234 -17.404861549 -17.6908278915 -17.3718850676
0.4999984885 4.0841 22.0 1.910845741e+42 -16.7561566154 -16.7587895291 -17.2118542499 -17.3490691261 -17.6265857425 -17.3583678134
0.4999984885 4.2935 22.0 1.966419157e+42 -16.8253420547 -16.7817698221 -17.2404176195 -17.3633613823 -17.6495134638 -17.3943118709
0.4999984885 4.5029 22.0 2.209149736e+42 -17.0115667641 -16.9052862767 -17.3687387605 -17.472167165 -17.7422241604 -17.4973890966
0.4999984885 4.7124 22.0 2.605557835e+42 -17.2558042412 -17.1022398287 -17.520724003 -17.6096063101 -17.8852738837 -17.6299967418
0.4999984885 4.9218 22.0 2.941085471e+42 -17.4456890526 -17.2485348212 -17.6382093103 -17.7102118849 -17.9816717994 -17.7293582372
0.4999984885 5.1313 22.0 3.206054122e+42 -17.5900308224 -17.3405670259 -17.7283067571 -17.7886611265 -18.0580316145 -17.776814511
0.4999984885 5.3407 22.0 3.366226493e+42 -17.6608711095 -17.3867072303 -17.7708268273 -17.8344568673 -18.1181237918 -17.8074653784
0.4999984885 5.5501 22.0 3.432278767e+42 -17.7012903983 -17.4045727665 -17.7787708021 -17.8418582079 -18.1319717205 -17.8094593944
0.4999984885 5.7596 22.0 3.321814381e+42 -17.6718465447 -17.3480949203 -17.7355495031 -17.8073967382 -18.1151362816 -17.7715996833
0.4999984885 5.969 22.0 3.103837958e+42 -17.5926377726 -17.251674373 -17.6941543615 -17.7414272081 -18.0345542948 -17.7161793387
0.4999984885 6.1785 22.0 2.784760077e+42 -17.4409148393 -17.1157878144 -17.5766835854 -17.6342331987 -17.9376016527 -17.6006247449
0.433331939393 0.1047 22.0 2.329717295e+42 -17.2165872449 -16.8906098613 -17.4032382478 -17.463470002 -17.7756673707 -17.4100149646
0.433331939393 0.3142 22.0 1.778009497e+42 -16.7994097467 -16.5203798685 -17.1350767495 -17.2307645053 -17.5480988168 -17.2487336409
0.433331939393 0.5236 22.0 1.261720531e+42 -16.119720027 -16.0340713107 -16.8417306034 -16.966982501 -17.303230258 -17.0576859155
0.433331939393 0.733 22.0 9.08414175e+41 -15.1772155592 -15.4441831402 -16.5787595429 -16.7280174893 -17.0732350709 -16.8941772018
0.433331939393 0.9425 22.0 8.65075602e+41 -14.7573794198 -15.335349963 -16.5520518714 -16.723164076 -17.0698754046 -16.8637988318
0.433331939393 1.1519 22.0 1.049507184e+42 -15.3076820734 -15.6649108299 -16.7796710091 -16.9045139294 -17.23264463 -16.9763374867
0.433331939393 1.3614 22.0 1.377693453e+42 -15.9183944264 -16.1187892112 -17.0454861916 -17.1316545898 -17.4648625919 -17.1677865598
0.433331939393 1.5708 22.0 1.812598953e+42 -16.5257690063 -16.5309702302 -17.3230066877 -17.3770620709 -17.6950906169 -17.3348301031
0.433331939393 1.7802 22.0 2.297711528e+42 -16.9574561539 -16.8756254387 -17.5286315334 -17.579535544 -17.9146263119 -17.4965774216
0.433331939393 1.9897 22.0 2.747138036e+42 -17.2756089262 -17.1157837446 -17.6974567686 -17.741465464 -18.065000781 -17.6401662899
0.433331939393 2.1991 22.0 3.124897198e+42 -17.4945185509 -17.2992497317 -17.8040479643 -17.8487221852 -18.1715887643 -17.7551389764
0.433331939393 2.4086 22.0 3.359461125e+42 -17.61861726 -17.4028165899 -17.8621984155 -17.9080246601 -18.2108449651 -17.7871947915
0.433331939393 2.618 22.0 3.508665107e+42 -17.6952006683 -17.456641644 -17.8970583145 -17.9453930351 -18.2417731668 -17.8351292348
0.433331939393 2.8274 22.0 3.498581065e+42 -17.6817318551 -17.4715041673 -17.8914600964 -17.9319110208 -18.2179009862 -17.8479451178
0.433331939393 3.0369 22.0 3.345691878e+42 -17.6245735274 -17.422086804 -17.8163734163 -17.8822203631 -18.1664017535 -17.8187473215
0.433331939393 3.2463 22.0 3.068933061e+42 -17.5071672352 -17.3388041387 -17.7178269287 -17.7875017868 -18.0764759827 -17.7330495721
0.433331939393 3.4557 22.0 2.709344034e+42 -17.3555763049 -17.1918196257 -17.5783715814 -17.6616425443 -17.9403651621 -17.6121664595
0.433331939393 3.6652 22.0 2.339278869e+42 -17.1422466987 -17.0200986418 -17.4230203334 -17.5203050347 -17.7943147693 -17.4801728623
0.433331939393 3.8746 22.0 1.995027187e+42 -16.9182732393 -16.8233633865 -17.2491340962 -17.3647387307 -17.6336862262 -17.3420449604
0.433331939393 4.0841 22.0 1.798762311e+42 -16.7519308933 -16.6924118935 -17.1441727987 -17.2618558726 -17.5336159731 -17.2698193596
0.433331939393 4.2935 22.0 1.880095159e+42 -16.7740090263 -16.734579552 -17.1917640285 -17.3113554517 -17.5955420046 -17.351674115
0.433331939393 4.5029 22.0 2.153395457e+42 -16.9837341241 -16.8774205359 -17.327684181 -17.4282298588 -17.7063115101 -17.481392404
0.433331939393 4.7124 22.0 2.589449554e+42 -17.2692958114 -17.0815324695 -17.5019782072 -17.5980664595 -17.8702631328 -17.6202100567
0.433331939393 4.9218 22.0 2.95595749e+42 -17.4703578191 -17.2385102329 -17.6298241767 -17.7147056223 -18.0017305099 -17.7103999908
0.433331939393 5.1313 22.0 3.234332321e+42 -17.597382285 -17.3493900636 -17.7256899795 -17.7934236361 -18.0543376776 -17.7874532476
0.433331939393 5.3407 22.0 3.419919791e+42 -17.7003404756 -17.4082877863 -17.7849719096 -17.8276952948 -18.08833598 -17.8359591365
0.433331939393 5.5501 22.0 3.472786404e+42 -17.7318330867 -17.4128438789 -17.7993790481 -17.8453048668 -18.1329899743 -17.7995223727
0.433331939393 5.7596 22.0 3.388688887e+42 -17.7089977376 -17.3828332125 -17.7630388298 -17.8173947563 -18.1083660693 -17.7706409897
0.433331939393 5.969 22.0 3.157923915e+42 -17.6363484659 -17.2815209396 -17.6951202893 -17.7354387763 -18.0435976492 -17.7070322412
0.433331939393 6.1785 22.0 2.823119345e+42 -17.4735410592 -17.1306549414 -17.5825470817 -17.6350817648 -17.9402908059 -17.5844961597
0.366665233414 0.1047 22.0 2.33295506e+42 -17.2279472889 -16.8733680465 -17.3886167441 -17.4533565874 -17.764403708 -17.4251575658
0.366665233414 0.3142 22.0 1.774711448e+42 -16.8409480908 -16.5111215025 -17.1336705171 -17.1985324867 -17.5337252965 -17.2453691506
0.366665233414 0.5236 22.0 1.237373241e+42 -16.155510707 -15.9751652807 -16.7938111383 -16.9301791189 -17.2609347411 -17.002150526
0.366665233414 0.733 22.0 8.45862599e+41 -14.9405323736 -15.306097142 -16.522349099 -16.6695747412 -17.0050372054 -16.8454006766
0.366665233414 0.9425 22.0 8.03934571e+41 -14.5790982879 -15.1994994219 -16.4846908906 -16.6523269385 -17.0104775511 -16.8068629726
0.366665233414 1.1519 22.0 1.015635537e+42 -15.224613057 -15.6301604962 -16.7459166164 -16.8636353848 -17.2048902151 -16.9505610759
0.366665233414 1.3614 22.0 1.359777896e+42 -15.9746729361 -16.101437531 -17.0286041487 -17.1196535057 -17.4614322536 -17.1414007722
0.366665233414 1.5708 22.0 1.809078046e+42 -16.5373846777 -16.5453231987 -17.3106468848 -17.3616683705 -17.6902375866 -17.3000377721
0.366665233414 1.7802 22.0 2.301687342e+42 -16.9808152188 -16.8751357857 -17.5408904967 -17.5803235928 -17.9201266561 -17.4787886712
0.366665233414 1.9897 22.0 2.788197609e+42 -17.314863486 -17.1447522037 -17.713342958 -17.7397442748 -18.0587991223 -17.6605184292
0.366665233414 2.1991 22.0 3.181949217e+42 -17.53149669 -17.329092427 -17.8207099429 -17.8640354433 -18.1862334502 -17.7509172361
0.366665233414 2.4086 22.0 3.453529403e+42 -17.6631923969 -17.4360910676 -17.8959670522 -17.935510228 -18.2515137351 -17.7984158112
0.366665233414 2.618 22.0 3.583972448e+42 -17.7244465462 -17.4959583992 -17.9168978555 -17.9566950881 -18.260182396 -17.8573199973
0.366665233414 2.8274 22.0 3.53954262e+42 -17.713858682 -17.4879591971 -17.8923844676 -17.9466279551 -18.2359521612 -17.8224492965
0.366665233414 3.0369 22.0 3.378955012e+42 -17.6469999231 -17.4408037316 -17.8207506407 -17.8927889549 -18.1772010417 -17.8043436604
0.366665233414 3.2463 22.0 3.077597249e+42 -17.5387741523 -17.3402254701 -17.7243099952 -17.7862567108 -18.0751052769 -17.7088781979
0.366665233414 3.4557 22.0 2.704348228e+42 -17.362972134 -17.2050120647 -17.5686271483 -17.6566157071 -17.920270253 -17.6034400471
0.366665233414 3.6652 22.0 2.293138688e+42 -17.141472678 -17.0070834406 -17.3842370408 -17.4902042403 -17.7656926938 -17.4492991936
0.366665233414 3.8746 22.0 1.912686344e+42 -16.8931538362 -16.7945521092 -17.2061955469 -17.2972781092 -17.5665582651 -17.3004607936
0.366665233414 4.0841 22.0 1.714947042e+42 -16.6930231637 -16.6563683572 -17.0779076706 -17.1981753479 -17.4777908326 -17.2114460888
0.366665233414 4.2935 22.0 1.783806642e+42 -16.7231816982 -16.6812075626 -17.1316845266 -17.2262097629 -17.5082449863 -17.3176923728
0.366665233414 4.5029 22.0 2.080745952e+42 -16.9642015737 -16.8291998465 -17.2811155199 -17.379342579 -17.6522755565 -17.4510523038
0.366665233414 4.7124 22.0 2.582478684e+42 -17.2649754296 -17.0892221532 -17.4875655289 -17.5716863858 -17.8502989498 -17.5869404955
0.366665233414 4.9218 22.0 2.953759499e+42 -17.4946490578 -17.2377562775 -17.6400260704 -17.6886744883 -17.9536864999 -17.7086162237
0.366665233414 5.1313 22.0 3.256543741e+42 -17.6171233871 -17.3444152226 -17.7265493547 -17.7853139937 -18.0538905077 -17.7685060153
0.366665233414 5.3407 22.0 3.44455704e+42 -17.7113606841 -17.4087202021 -17.7863545032 -17.8354326423 -18.1082514251 -17.8116081679
0.366665233414 5.5501 22.0 3.50338983e+42 -17.7518761534 -17.4227992 -17.7921963631 -17.838389602 -18.1130478292 -17.8154179552
0.366665233414 5.7596 22.0 3.435421414e+42 -17.7447573892 -17.3883592604 -17.770429568 -17.8166727731 -18.1151854085 -17.7779874892
0.366665233414 5.969 22.0 3.195187909e+42 -17.6564602249 -17.2884507441 -17.6926353821 -17.7545700763 -18.0573812397 -17.6947860462
0.366665233414 6.1785 22.0 2.859207406e+42 -17.5151055554 -17.1409787612 -17.5836723628 -17.6428334521 -17.9524592965 -17.5777101557
0.299998283053 0.1047 22.0 2.350686662e+42 -17.2448856065 -16.8918290488 -17.389608289 -17.4410343034 -17.7498022582 -17.4091875024
0.299998283053 0.3142 22.0 1.75315176e+42 -16.8455985695 -16.4812878197 -17.1028940086 -17.1820873958 -17.498515413 -17.1814745601
0.299998283053 0.5236 22.0 1.216903179e+42 -16.1672357363 -15.9882405972 -16.7670810028 -16.8870582021 -17.2101136568 -16.9790225094
0.299998283053 0.733 22.0 7.91792775e+41 -14.7949386754 -15.207418161 -16.4280978523 -16.6127696872 -16.9629699819 -16.7816916914
0.299998283053 0.9425 22.0 7.70932799e+41 -14.5816532548 -15.1579347114 -16.4262727698 -16.6047360421 -16.9535351879 -16.7646652709
0.299998283053 1.1519 22.0 9.84623516e+41 -15.263329769 -15.6059653638 -16.6997877288 -16.8196547714 -17.1852574236 -16.9111657559
0.299998283053 1.3614 22.0 1.346270108e+42 -15.9808949424 -16.0921004688 -17.0225344163 -17.0976731232 -17.4457490172 -17.142746448
0.299998283053 1.5708 22.0 1.812846766e+42 -16.5900963372 -16.5442551753 -17.3021349265 -17.3625914998 -17.7152294124 -17.2955877729
0.299998283053 1.7802 22.0 2.325469598e+42 -17.0306432027 -16.8933562549 -17.5380998374 -17.5767114813 -17.9160976348 -17.4970617489
0.299998283053 1.9897 22.0 2.815650327e+42 -17.3238009543 -17.1536252215 -17.7215224161 -17.7573047391 -18.0844636174 -17.6479382725
